Amount,TransactionAmount,AnomalyScore,FraudIndicator,Hour,DayOfWeek,Category_Food,Category_Online,Category_Other,Category_Retail,Category_Travel
11.082269823873848,19.61528753813701,0.0065631527029174,0,6,5,0,1,0,0,0
53.53627805243175,54.73207773925194,0.625338780561458,0,7,5,0,0,0,0,1
62.5699492545116,56.06897511209881,0.4885207042563046,0,8,5,0,1,0,0,0
42.62522075665218,86.25398542610918,0.4238835075766975,0,9,5,0,1,0,0,0
20.31636361219111,86.38215289710472,0.9799561378025208,0,10,5,0,0,0,1,0
64.2593447764263,51.15278993537599,0.5772522876144537,0,11,5,1,0,0,0,0
94.33750212155311,19.37208875923612,0.97119521067362,0,12,5,0,0,0,0,1
62.52802725584856,39.93259736096016,0.0127030056340151,0,13,5,1,0,0,0,0
82.13393908526164,29.62804486650749,0.7442930236158536,0,14,5,0,0,0,1,0
23.623718740981552,39.32062114644688,0.8928158462393139,0,15,5,0,0,0,0,1
26.79596913388127,36.24831278126991,0.8143094384356696,0,16,5,0,0,1,0,0
43.169543783855005,52.0417600635485,0.1979658204471344,0,17,5,0,0,0,0,1
66.42078488287518,80.28025091429441,0.4085459945427959,0,18,5,0,1,0,0,0
63.92805769196903,93.4975905150872,0.4365747283171824,0,19,5,1,0,0,0,0
69.7365837058957,88.69300777653869,0.0606580787175166,1,20,5,0,1,0,0,0
29.954415691190857,80.04805230915319,0.6807024507278588,0,21,5,0,1,0,0,0
40.76705710486746,29.94382448570909,0.2502495417076394,0,22,5,1,0,0,0,0
41.6034180231656,76.66755346833324,0.9283678300258028,0,23,5,0,1,0,0,0
62.3226204060321,13.992854239733145,0.583444051978489,0,0,6,0,0,0,1,0
63.67273677953057,25.40709003432776,0.0613344408405481,0,1,6,1,0,0,0,0
61.30719393260597,68.2109237090855,0.0549207662705367,1,2,6,0,0,0,1,0
48.39383553760389,90.241112849999,0.3411741993059584,0,3,6,0,0,1,0,0
39.79126316421227,61.305263203824566,0.1982310029573655,0,4,6,0,1,0,0,0
68.89307695977436,27.048521179645565,0.6428698054781727,0,5,6,0,0,1,0,0
53.20236312702749,93.63150422663162,0.0875897938025913,0,6,6,0,0,0,1,0
55.190900489311474,64.54504330847351,0.231569054463568,0,7,6,0,0,0,1,0
13.492930777205416,44.64205124027901,0.9851680064354746,0,8,6,0,1,0,0,0
50.21421191817755,43.64841566777882,0.4636745848643657,0,9,6,0,0,0,0,1
13.34729469050691,74.557447229473,0.504880056163423,0,10,6,0,1,0,0,0
85.45344521372881,99.2662570419234,0.2922638116376208,0,11,6,0,0,0,1,0
54.75994303494783,33.120350155544095,0.25469490015357,0,12,6,1,0,0,0,0
19.9715699068954,46.44970143584911,0.4064630622506033,0,13,6,0,0,0,1,0
33.00075703386983,42.5880848294819,0.7644016167901966,0,14,6,0,0,0,0,1
25.89367975829952,95.31018187167908,0.2568756911625081,0,15,6,0,0,0,0,1
38.96028129987119,92.23840355030256,0.7449073061591452,0,16,6,0,0,1,0,0
36.11516422807509,76.56333197286463,0.7263191198648619,0,17,6,1,0,0,0,0
72.44134982030823,61.12091510551122,0.0862754303281585,0,18,6,0,0,1,0,0
81.243458802052,38.33468351103839,0.9293811480336908,0,19,6,0,0,0,1,0
43.09556665844332,96.51324621777358,0.0195120538407248,0,20,6,1,0,0,0,0
69.53802387013545,76.90995524303871,0.5073313271850892,1,21,6,0,0,0,1,0
76.25084286125376,30.4380573319735,0.3564044187790941,0,22,6,0,0,0,0,1
95.39395604401498,12.16277125038851,0.2960004480406217,0,23,6,0,0,1,0,0
71.44316987743579,57.99855781922004,0.3899029994924227,0,0,0,0,0,0,0,1
63.87075935165029,76.15460888141862,0.2823530428792715,0,1,0,0,0,1,0,0
49.082009832494826,11.106739401532922,0.8500925019527288,0,2,0,1,0,0,0,0
13.471081558436213,12.40996273327013,0.577930207021867,0,3,0,0,1,0,0,0
50.95738369702053,27.67170304346736,0.6427489271442623,0,4,0,0,0,0,1,0
97.9655891931388,69.57944246923061,0.594546916352256,0,5,0,0,0,1,0,0
46.614074084703766,65.00195680300679,0.8157373271688702,1,6,0,0,0,0,1,0
86.76120603804294,94.0643129142289,0.9899933425752436,0,7,0,0,1,0,0,0
31.367785962935866,36.44120404880266,0.1853199849565174,0,8,0,1,0,0,0,0
60.55966079501921,97.62157624586976,0.4138442341141467,0,9,0,0,0,0,0,1
44.00389673279336,77.84689920910795,0.1560878624122662,0,10,0,1,0,0,0,0
50.90991296286472,20.579962375247582,0.4673429034772801,0,11,0,0,1,0,0,0
23.929025895640848,15.170899270569755,0.9012244868765892,0,12,0,0,0,0,0,1
16.26661103201102,34.85659328996145,0.6946340553831687,1,13,0,0,0,0,0,1
68.61623599279721,97.0631972351069,0.32236076682778,0,14,0,0,0,0,1,0
64.23340291981916,60.944354325647765,0.5155919425791495,0,15,0,0,0,0,0,1
95.16034881867868,53.02585061345818,0.2874226541296686,0,16,0,0,0,0,0,1
11.131439518619104,40.9134351694381,0.2308228829431639,0,17,0,1,0,0,0,0
15.699135277903164,13.312815054128354,0.9661903841794932,0,18,0,0,1,0,0,0
82.22250995908492,95.47173527925682,0.2077665521851838,0,19,0,1,0,0,0,0
70.34427340238034,97.63239089542238,0.2052055583945645,0,20,0,0,0,1,0,0
99.88740974312738,10.190064896318486,0.7890169520191657,0,21,0,0,0,0,0,1
77.69859250112718,86.51605510392154,0.9990473412377048,0,22,0,1,0,0,0,0
85.95300105522477,59.39017795367924,0.7156775641569315,0,23,0,0,0,0,1,0
90.13649701316616,40.101361191474375,0.539134170201349,0,0,1,0,0,1,0,0
24.962467028590897,77.5959905452458,0.6118703895885295,0,1,1,0,0,1,0,0
66.2454350634327,96.2727880972791,0.1395987802643227,0,2,1,1,0,0,0,0
97.69235336466316,57.80991603048806,0.1179434994362348,0,3,1,0,0,0,1,0
62.11099449245757,54.84138539417199,0.5101407618329337,0,4,1,1,0,0,0,0
48.755442299879846,73.48819157040548,0.5221135466386639,0,5,1,0,0,1,0,0
26.509028435574177,88.53542071627268,0.0848053745836587,0,6,1,0,0,1,0,0
88.54379953014886,24.625093184285696,0.7579407044283827,0,7,1,0,0,0,1,0
72.96000414657226,71.51465911098049,0.492541900507644,0,8,1,1,0,0,0,0
78.96614976415842,80.6857617424928,0.997038134220019,0,9,1,0,0,0,1,0
50.52963956631847,75.94134511285523,0.9576313593230374,0,10,1,0,1,0,0,0
36.37560297945699,17.048149539137263,0.2847932490956639,0,11,1,0,0,0,1,0
89.17189488257118,66.03157019318301,0.2957088229163976,0,12,1,0,0,0,0,1
61.919534669867325,96.5446629589214,0.6307677188404481,0,13,1,0,0,0,0,1
60.53439196536471,46.7152778572078,0.049006419265388,0,14,1,0,0,0,0,1
29.53436473015511,72.79316151397185,0.910888179754448,0,15,1,0,0,0,1,0
14.120197747692124,71.99686279019139,0.5063271158131862,0,16,1,0,1,0,0,0
22.877015210034777,32.8495620151087,0.2804444881424875,0,17,1,0,0,1,0,0
79.74901394709434,39.01470065288406,0.1228035436550406,0,18,1,0,1,0,0,0
58.16222511639744,83.35225848934058,0.6784618306069045,0,19,1,0,0,0,1,0
83.83365836596249,41.28986856697706,0.477154970483057,0,20,1,0,0,0,1,0
56.62474277547674,42.23674080239536,0.3551585213113261,0,21,1,0,0,0,1,0
35.74850060274453,23.27511907343872,0.7440047927230024,0,22,1,0,1,0,0,0
13.93228352088363,49.087915137758976,0.7192786882612906,0,23,1,1,0,0,0,0
39.16310961804249,89.529993047051,0.4301006096246115,0,0,2,0,0,0,0,1
66.9648788192244,99.37033288544846,0.9259807533038136,0,1,2,0,1,0,0,0
72.13300401633145,16.878489454627122,0.7333870591504825,0,2,2,1,0,0,0,0
56.42487376973606,94.50323285575251,0.6688014420321982,0,3,2,0,1,0,0,0
40.148430428907375,59.07500761992237,0.3960797161151779,0,4,2,1,0,0,0,0
11.02801846763564,12.913548214679052,0.8276481023294474,0,5,2,0,1,0,0,0
55.29304755520577,43.192593645672574,0.6442075669758306,0,6,2,1,0,0,0,0
37.171320632196114,79.07337823944823,0.4921912967224267,0,7,2,0,0,1,0,0
38.4598136030812,71.69931106137966,0.4659195208102579,0,8,2,0,0,0,0,1
53.63922443580429,19.03940300928989,0.1826858815607785,0,9,2,0,0,1,0,0
86.04909239430734,55.01117083862846,0.5746428739524295,0,10,2,0,0,1,0,0
37.21490182370482,89.49786591397454,0.3170494174588841,0,11,2,0,0,0,0,1
44.5079341726125,92.16109624250274,0.7477637078045679,0,12,2,0,0,0,0,1
33.63646677492327,34.29515278268709,0.8260131873274161,0,13,2,1,0,0,0,0
72.3836349025095,37.16365297466328,0.8460932128749881,0,14,2,1,0,0,0,0
24.99217212263321,27.19986016365496,0.2830155776097416,0,15,2,0,1,0,0,0
93.97476921734388,56.01392029651868,0.976224191851543,0,16,2,1,0,0,0,0
27.48195585196696,93.71489242553008,0.2658286490724965,0,17,2,0,0,1,0,0
33.670626213973335,87.3754439319368,0.0309210414925036,0,18,2,1,0,0,0,0
75.52415113014018,29.47028571189344,0.0033732513696403,0,19,2,0,0,0,1,0
69.45279091816774,56.82490015017458,0.9531904193640452,0,20,2,1,0,0,0,0
57.999821069456985,39.55877452481431,0.4246326707976273,0,21,2,0,0,1,0,0
27.036676505451872,18.51917809697344,0.9771645402786412,0,22,2,0,0,0,0,1
72.01022436079609,26.457402340765253,0.927048823145471,0,23,2,0,0,0,1,0
53.9678523381814,28.60155804491957,0.6572329318018019,0,0,3,0,1,0,0,0
50.2358498879414,11.829614712094427,0.1753779688016769,1,1,3,0,0,1,0,0
91.2293600351788,97.84664625963768,0.5583915059974431,0,2,3,0,0,1,0,0
25.97000920702483,45.30356510491345,0.680606073204976,0,3,3,0,0,0,0,1
58.46823104325883,60.42601383906089,0.1633652686292824,0,4,3,0,1,0,0,0
71.40047986174835,95.8606427114737,0.2188728737348473,0,5,3,0,0,0,0,1
23.095075391859403,63.724316303614216,0.3935290820294265,0,6,3,0,1,0,0,0
74.2479445014433,69.16240570091188,0.96682482824782,0,7,3,1,0,0,0,0
56.11778886499002,33.89671189096964,0.3569245016474663,0,8,3,1,0,0,0,0
37.101099109357335,97.20580783500826,0.4077484944528583,0,9,3,0,0,1,0,0
53.258294604800966,66.58636376896106,0.979642138760861,0,10,3,0,0,1,0,0
86.57748678092385,60.67641343107672,0.8826987779429258,0,11,3,0,1,0,0,0
34.78006778134278,56.25388641737121,0.1824225380246447,0,12,3,1,0,0,0,0
10.006932562275091,18.325196086405228,0.5193765475390857,0,13,3,0,0,1,0,0
51.93353981623281,23.79471541177682,0.8243761263303714,0,14,3,0,0,0,1,0
49.044804955239904,79.62596149256132,0.960153789325828,0,15,3,0,0,1,0,0
98.18303499459222,38.123213241373776,0.6272427759643715,0,16,3,1,0,0,0,0
31.85157143386876,36.35341931075458,0.65710728052199,0,17,3,0,0,0,1,0
76.74537670541186,28.043435689884888,0.0009299605160747,0,18,3,0,0,0,0,1
28.032461086960588,70.13933848790711,0.8501194947368206,0,19,3,0,1,0,0,0
68.65040463700079,68.2770779215993,0.0354316371018104,0,20,3,1,0,0,0,0
38.08086935820676,91.02483757133156,0.4153426330740017,0,21,3,0,0,0,1,0
94.63416453223545,82.09475889297713,0.1044047171429316,0,22,3,1,0,0,0,0
26.521145389628145,54.40216527038892,0.2092455772460167,0,23,3,0,1,0,0,0
80.66698444089012,69.66634403054752,0.3308301186802225,0,0,4,0,0,0,0,1
69.49314651509769,63.54074746863322,0.5191302950520944,0,1,4,1,0,0,0,0
80.55842031263705,14.932056074403537,0.0202296675933418,0,2,4,0,0,0,1,0
67.21601847741414,69.39128877125968,0.6054059299804421,0,3,4,0,1,0,0,0
89.81374721715743,43.32508085628091,0.9955617683625664,0,4,4,0,0,0,1,0
41.34483461775976,57.13472111749898,0.0180946733336785,0,5,4,1,0,0,0,0
61.03550802501376,47.2414611155676,0.5656573327546037,0,6,4,0,0,1,0,0
39.79553881400214,16.888915653236943,0.7562913910526488,0,7,4,0,0,0,1,0
68.42739649280826,94.09371961842828,0.8327880836289765,0,8,4,0,0,1,0,0
15.832750400060416,37.05749100515232,0.3278968326325157,0,9,4,0,0,1,0,0
51.66428111808683,25.154533470403976,0.3941346162782865,0,10,4,0,1,0,0,0
32.965557871667784,20.44550277441141,0.8399775473125765,0,11,4,0,1,0,0,0
98.14338652516008,50.962743690088445,0.8382780328798196,0,12,4,0,0,0,0,1
88.88926748040059,90.8661766306865,0.8582708093099641,0,13,4,1,0,0,0,0
29.62739351033068,62.39898005063935,0.7058406455696082,0,14,4,0,1,0,0,0
85.29801409198318,72.6612656118155,0.7315831870860663,0,15,4,1,0,0,0,0
73.29570994113007,71.52131228586501,0.6168347773092807,0,16,4,0,1,0,0,0
38.981553666269264,97.8574375634752,0.8906371648924568,0,17,4,0,1,0,0,0
43.95689754114726,42.201477211794696,0.6734393772842932,0,18,4,0,0,1,0,0
63.40605444348808,29.359450963182923,0.7075110007403849,0,19,4,0,0,0,1,0
80.56230250293223,99.6010348998968,0.4974783808458732,0,20,4,0,0,0,1,0
49.18725137575288,54.449253230776144,0.3380502238937989,0,21,4,0,0,0,1,0
36.485674691227736,61.48927775680958,0.4176020357646357,0,22,4,0,0,0,1,0
42.72787792971032,30.30344305893079,0.9500897809185442,0,23,4,0,0,0,0,1
99.57766068025052,73.37717496183645,0.0747855233784414,0,0,5,1,0,0,0,0
41.8227353715044,97.90502270872146,0.1696831797286961,0,1,5,1,0,0,0,0
24.13577782207831,83.72095785936338,0.1773230833727871,0,2,5,0,0,0,0,1
75.26952467331752,24.669405289949207,0.4452205760323857,0,3,5,0,0,1,0,0
30.65716065461832,20.48436998373161,0.4889847894407939,0,4,5,1,0,0,0,0
72.44945048279237,34.096381407324444,0.0579991649129523,0,5,5,0,0,0,1,0
80.23266191446132,81.29798912170817,0.0593334235212104,0,6,5,0,1,0,0,0
91.47555974162536,85.33863254072617,0.8897842797188479,1,7,5,0,0,0,0,1
81.16725920824848,94.5413803098749,0.1247043560682344,0,8,5,0,0,0,0,1
63.46015786810301,47.56468631165909,0.8581342038070707,0,9,5,0,0,0,1,0
29.905949214574097,67.1044858578078,0.2945072141886865,0,10,5,0,0,1,0,0
64.40294608397701,26.99668374959913,0.3808382363597588,0,11,5,0,0,0,1,0
59.66022515081108,29.504580881467724,0.1283184045224797,0,12,5,1,0,0,0,0
66.52474028496395,32.49797872494389,0.1946960489398977,0,13,5,0,0,1,0,0
59.56766600854584,71.47864756056055,0.5940516898974921,0,14,5,0,0,1,0,0
77.92991329715457,41.56673287279271,0.9434825580235258,0,15,5,0,0,0,0,1
61.688816522872656,17.16863837676198,0.9802705624970834,0,16,5,1,0,0,0,0
64.08704501443339,93.55867375392955,0.7394109431941214,0,17,5,1,0,0,0,0
42.16185142416847,47.28329322709119,0.7388569174176827,0,18,5,0,1,0,0,0
14.377501183070512,78.78711195110192,0.8305286093856156,0,19,5,0,0,0,1,0
80.206153862561,13.513241492947762,0.2445055947590901,0,20,5,0,0,0,0,1
80.41574164113865,78.35691364656418,0.2645489490419127,0,21,5,0,0,0,0,1
36.9087392976182,61.20774772827271,0.7027975445797655,0,22,5,0,0,0,1,0
29.08089493805529,16.135283289455028,0.5675590106862017,0,23,5,0,0,1,0,0
19.35157808170657,66.87343909377753,0.5795883400986052,0,0,6,0,1,0,0,0
34.44668007158171,42.57270708499616,0.1290055257416732,0,1,6,0,1,0,0,0
81.41515284943999,96.7957398517478,0.8069617907713429,0,2,6,0,0,0,0,1
27.450619758180107,49.86699032460815,0.7508760418949948,0,3,6,0,0,0,1,0
65.70225812625743,60.70980509916768,0.5577243948327285,0,4,6,0,0,0,1,0
50.70097741774521,42.585613829081865,0.1124268717393868,0,5,6,0,1,0,0,0
50.243254577059886,71.62189340616376,0.9506164401390956,0,6,6,0,0,0,1,0
21.1458547206259,16.195300039458296,0.7621440651792837,0,7,6,0,0,0,1,0
16.43832083940835,52.16739126943224,0.5119893821825897,0,8,6,0,0,0,1,0
70.30126731068788,58.75964999870469,0.3382238586220067,0,9,6,1,0,0,0,0
94.24651183536184,32.51857696682872,0.7526778251910219,0,10,6,1,0,0,0,0
64.08879961517923,41.01302588371839,0.2004818299751006,0,11,6,0,0,0,0,1
77.26384488888628,62.539239518004656,0.1394057417340821,0,12,6,0,1,0,0,0
40.31214229035872,50.916657326435946,0.8480260322336391,0,13,6,0,1,0,0,0
84.55259193533934,44.37912363990471,0.3340527927774718,0,14,6,1,0,0,0,0
95.2301527805285,11.920076798012518,0.5847187482767527,0,15,6,0,0,0,1,0
50.83496652230644,23.55967783056922,0.4985941139851815,0,16,6,0,0,1,0,0
84.60060342839287,41.93851846994259,0.5006842161098343,0,17,6,1,0,0,0,0
63.53186105836484,12.845188225582884,0.4271786330249961,0,18,6,0,0,0,1,0
66.26626490693305,82.00296267743329,0.1911507639027172,0,19,6,1,0,0,0,0
23.44981815960602,11.021979773713175,0.0530307305584982,0,20,6,0,1,0,0,0
90.06115336349863,71.62684127137953,0.8190407722612534,0,21,6,0,0,0,1,0
25.527990197551134,30.63373778627032,0.7558510970167627,0,22,6,0,1,0,0,0
74.06906245975239,10.249793705637137,0.2771917261272317,0,23,6,0,0,0,0,1
26.68493172269836,31.964825164066426,0.0141213626112681,0,0,0,0,0,0,1,0
87.17606804177909,30.104703859736155,0.5086217139056916,0,1,0,0,0,0,0,1
88.07345453811928,11.704441752467348,0.6491890304997459,0,2,0,0,0,0,1,0
98.2927232923352,13.11547361456208,0.8999266453893355,0,3,0,0,0,1,0,0
31.218274539629405,87.6023926816555,0.042641379008624,0,4,0,0,0,0,0,1
84.71865132912392,74.26828330854329,0.2290484195556313,0,5,0,0,0,0,1,0
53.68389808508408,90.42202596823398,0.0408171650797212,0,6,0,1,0,0,0,0
23.030133714144085,36.79368847877865,0.7061256485681822,0,7,0,0,0,0,1,0
63.498140700143466,58.27148018561604,0.9371213001718842,0,8,0,0,1,0,0,0
87.34495106429543,47.63784703300799,0.2502910062027869,0,9,0,0,0,0,0,1
15.900151898696164,54.72042684932479,0.5482051084832837,0,10,0,1,0,0,0,0
36.87927531010898,56.47276106809286,0.0319332805139734,0,11,0,0,0,0,1,0
13.846819533581574,41.83416130455339,0.7167986698636748,0,12,0,0,0,0,0,1
11.657828888394429,30.289026859636607,0.5242169779323402,0,13,0,0,0,0,0,1
21.21036641616177,89.95161364321649,0.2584381475110235,0,14,0,0,0,0,0,1
45.76941000334883,12.910796726521616,0.4300355943135006,0,15,0,0,1,0,0,0
64.09589461181153,98.2408375996488,0.4777419058693507,0,16,0,0,0,0,0,1
90.38789073571203,34.79164660531628,0.4035529825012005,0,17,0,0,0,0,1,0
61.9468343699687,64.32983326370797,0.6774998755093605,0,18,0,0,1,0,0,0
21.0074016493607,21.47375304302289,0.2049893811906921,1,19,0,0,1,0,0,0
73.55606662201993,38.69211116438761,0.4496166799568124,0,20,0,0,0,0,0,1
32.2318769063642,93.8965471058002,0.6610513893555724,0,21,0,1,0,0,0,0
44.88713449114011,83.78950268867644,0.7560285737450182,0,22,0,0,0,0,1,0
38.39225462332512,17.616997984209416,0.991923320101168,0,23,0,0,0,1,0,0
94.5872061148643,20.113734295878714,0.5601138232306296,0,0,1,0,0,0,1,0
96.52314248884213,94.93170387030288,0.856704244071713,0,1,1,0,0,1,0,0
81.69738902734242,27.58657448354792,0.2709095960651473,0,2,1,1,0,0,0,0
56.376547151977306,48.32297180233819,0.4528922347432437,0,3,1,0,0,1,0,0
80.90963279805126,97.59327634080483,0.86676521291186,0,4,1,0,0,1,0,0
23.12363510526152,71.52949764480569,0.8719082869819983,0,5,1,0,0,0,0,1
76.7037658134944,48.46699759690941,0.092037327296395,0,6,1,0,0,0,1,0
67.97359142174959,36.18524095237869,0.7573364910544071,0,7,1,0,0,1,0,0
45.84978420861537,36.53471969141,0.6521879103565174,0,8,1,0,0,1,0,0
53.520423375763215,54.03186091591388,0.0538861021795162,0,9,1,0,0,1,0,0
52.160534543489405,21.36611514974726,0.9494127546761172,0,10,1,0,0,1,0,0
12.957371513455186,52.9067346483392,0.3105800165042927,0,11,1,0,0,0,1,0
77.5892520491586,11.443127474715745,0.2606398456693745,0,12,1,0,0,0,0,1
97.5841046288916,28.85792787960729,0.3632136317624784,0,13,1,0,1,0,0,0
93.186765046662,49.87894110780856,0.6179153511305893,1,14,1,0,1,0,0,0
75.05441065286574,19.236338548138068,0.2432574499650226,0,15,1,0,1,0,0,0
26.606352840247457,17.060490894266653,0.2352320511548524,1,16,1,0,1,0,0,0
19.534609879795333,49.677028354486666,0.4296437730502268,0,17,1,0,0,0,0,1
63.74348565655637,77.30669853816907,0.8347683490609425,0,18,1,0,0,1,0,0
84.99494585391481,24.659369987938287,0.7803803912579997,0,19,1,0,0,0,0,1
43.31408994984277,29.3985429532272,0.719368166041893,0,20,1,0,0,1,0,0
59.64679754482704,37.06997240789393,0.6985546855885032,0,21,1,1,0,0,0,0
67.6345414499013,44.21692274406343,0.5437140816653593,0,22,1,0,0,0,1,0
43.18297705942081,59.62542233513079,0.1472954822049518,0,23,1,0,0,0,1,0
88.20869587689056,63.05006360901799,0.2828338638670756,0,0,2,0,0,0,0,1
50.36171009890702,56.52607726320148,0.662685734015089,0,1,2,0,0,0,0,1
88.99270050806099,81.48455822676858,0.8366503058153224,0,2,2,0,0,0,0,1
74.0970689078747,97.63612941530968,0.9837436832634588,0,3,2,0,1,0,0,0
13.844857117841546,93.3830334942078,0.0510733055658789,0,4,2,0,0,0,0,1
12.611478926976906,54.02493330013226,0.7187946248769317,0,5,2,0,0,1,0,0
34.06316109206354,53.34806403438312,0.903843130556986,0,6,2,0,0,0,1,0
35.85949743054377,39.33289839154256,0.7411826706570788,0,7,2,0,0,0,1,0
42.60535294784076,58.05162091309303,0.6185239469195336,0,8,2,0,0,0,1,0
48.2268648362713,82.69123550239847,0.3022555946916622,1,9,2,0,0,1,0,0
15.061303969882118,59.25107738424546,0.8313888508428988,0,10,2,0,1,0,0,0
60.222509912044046,92.95859135600308,0.3050601812980062,0,11,2,1,0,0,0,0
71.16993370893385,32.04225945579654,0.75909910749829,0,12,2,0,0,0,0,1
79.37427413633232,95.26787369146018,0.0777500991231449,0,13,2,0,1,0,0,0
68.36620472188787,44.91112749585823,0.3714815316000812,0,14,2,0,0,1,0,0
73.97469114745326,80.34022583092302,0.9136424000128052,0,15,2,0,1,0,0,0
61.19374615765196,75.35372119726676,0.4290793931222515,0,16,2,0,0,1,0,0
98.30041035340705,66.39384639717704,0.4688318910094555,0,17,2,0,0,1,0,0
57.99495371278119,27.92819881920769,0.4156354887421412,0,18,2,0,1,0,0,0
22.090776401179784,45.13889006965265,0.1057187708004696,1,19,2,0,0,1,0,0
13.131711320985104,44.27028066955624,0.6030675005883553,0,20,2,0,1,0,0,0
82.00241852701163,54.94891695192088,0.410923840158629,0,21,2,0,0,0,0,1
31.808666818145923,42.91180927061685,0.892658062596063,0,22,2,0,0,0,0,1
18.212010934779613,79.81674716429508,0.798681215110074,0,23,2,0,0,1,0,0
79.19729957287116,66.70610473254715,0.7805883107616539,0,0,3,0,0,1,0,0
10.661651267084997,79.43424822006767,0.1792675798491805,0,1,3,1,0,0,0,0
39.41846624095393,69.98428539424151,0.5124385762914143,0,2,3,0,0,0,1,0
14.572576131898854,85.37776737167682,0.1847927976811938,0,3,3,1,0,0,0,0
66.38073201509731,21.065222532351072,0.4478635279559976,0,4,3,0,0,0,0,1
59.029280852582886,77.587190675629,0.893001725079941,0,5,3,0,1,0,0,0
29.363762180061297,82.84786408364808,0.0185426875286532,0,6,3,0,0,1,0,0
38.67638285599344,72.92707380065482,0.8729085939754808,0,7,3,0,0,1,0,0
70.84179380147489,81.37222789945675,0.7906971581139471,0,8,3,0,0,0,0,1
96.10935116192007,98.2452759822024,0.9433765426004752,0,9,3,0,1,0,0,0
80.55756596081288,33.98956472024298,0.8952480163358687,0,10,3,0,0,1,0,0
60.98276949454476,48.3009931012414,0.6371430223864262,0,11,3,0,0,0,1,0
40.39032929213584,14.161746815133736,0.3994497415416771,0,12,3,1,0,0,0,0
85.88659811810663,39.954165552392894,0.9163748915478472,0,13,3,0,1,0,0,0
24.17938083167148,97.16291515311428,0.1860753622628134,0,14,3,1,0,0,0,0
22.628164738064527,40.97998259035188,0.327591018798574,0,15,3,0,0,1,0,0
68.46708138536229,15.910489203653048,0.6133713544637315,0,16,3,0,0,0,0,1
41.61384354634974,27.01624975483371,0.5632794636722344,0,17,3,0,1,0,0,0
52.33810790461614,79.72344815204072,0.0391697034094615,0,18,3,0,0,1,0,0
59.3088667897494,36.021251919124495,0.507260689735162,0,19,3,0,0,0,0,1
50.18606437061031,44.54646421771303,0.722522347875597,0,20,3,0,0,0,0,1
15.880654301311733,34.063690295531494,0.9103350521675434,0,21,3,1,0,0,0,0
93.2069229574343,53.54585895379297,0.349553021657929,0,22,3,0,0,0,1,0
49.45007181617836,34.489507270956565,0.1693979401866958,0,23,3,0,1,0,0,0
87.01161858917399,99.52235672534624,0.8589599696724031,0,0,4,0,1,0,0,0
29.32881528535313,89.97236175842225,0.28560287194158,0,1,4,0,0,1,0,0
90.00558943683018,40.347012916706845,0.2810849871880284,0,2,4,1,0,0,0,0
86.31758256679817,41.873839670799214,0.7347183554671533,0,3,4,0,0,0,0,1
20.443810594610373,17.84848107618984,0.0295433289723273,0,4,4,1,0,0,0,0
64.6020311134568,49.133992181918366,0.8800782523307565,0,5,4,0,0,0,0,1
37.54797796124622,27.2944913550858,0.6457439079137509,0,6,4,0,0,0,1,0
41.35252404135755,49.40930847785879,0.5903632295148155,0,7,4,0,0,0,0,1
31.145356675220096,20.87510265754165,0.2937006794394121,0,8,4,1,0,0,0,0
95.9649600417467,99.4767532307276,0.5084524017969126,0,9,4,1,0,0,0,0
69.01355852338624,42.291259375718425,0.7280154874196471,0,10,4,0,1,0,0,0
19.87674987658153,89.45705885174841,0.2667784305131216,0,11,4,1,0,0,0,0
96.29979162337555,47.95802957303573,0.5124833984542169,0,12,4,0,0,0,1,0
75.16445866811671,64.21004551176182,0.3677402114526512,0,13,4,1,0,0,0,0
93.63304034468202,64.68416731379715,0.9603636004427584,0,14,4,0,0,0,0,1
89.91562519415352,97.44012749779932,0.3112237592492107,0,15,4,0,0,1,0,0
